pointDistance, pathLength, DFSVisit, BFSVisit, AStarVisit
77.62087,2820,7413,9663,7770
77.62087,1104,2470,6721,5571
77.64664,714,4169,2427,4093
77.64664,2026,5844,8724,6167
77.64664,1562,2649,7495,4571
77.64664,1320,9101,6057,8460
77.64664,884,6556,2861,1402
77.665955,1959,5344,8450,7934
77.665955,903,8181,5686,8097
77.698135,2322,4954,9165,4438
77.698135,2416,4379,9893,7465
77.698135,2368,5872,8213,4465
77.698135,1652,9129,9600,2604
77.781746,881,1294,3458,2924
77.781746,2055,5404,6817,3334
77.801025,2942,6363,8203,4694
77.82673,788,9205,3272,8737
77.83315,1625,5804,7026,6703
77.83315,1317,1913,6150,5655
77.83315,1829,6623,8942,9279
77.88453,1793,3852,7549,4027
77.88453,1749,8266,7972,7279
77.89737,2287,4039,8225,8832
77.92946,2042,6894,7469,8527
77.92946,888,967,3187,3036
77.93587,2233,7338,9398,7875
78,3381,6471,9566,8377
78,2285,9147,9877,8892
78,2307,4041,9134,4520
78,1031,8994,3824,8752
78.00641,1846,2948,5000,3183
78.00641,758,3968,4783,2522
78.00641,1044,5237,5090,4446
78.00641,2260,6482,9823,3163
78.025635,627,8249,2974,9673
78.03204,2174,8413,6426,9032
78.05767,556,9763,1593,1445
78.05767,2162,7954,6227,7997
78.08969,1841,2688,8145,3248
78.10249,1193,3678,6121,3803
78.10249,3145,8460,7734,7756
78.10249,843,5917,3641,1350
78.10249,1403,7859,4372,3300
78.10249,1677,2116,7757,2199
78.10249,2791,8019,8946,7196
78.160095,1376,9250,4923,9087
78.160095,1372,6086,7103,7586
78.18568,1634,7630,5988,3269
78.23043,1443,4143,5252,4337
78.23043,1841,3886,5867,5629
78.23043,1687,5767,5125,2611
78.23043,1093,8984,5833,1739
78.23043,1845,7406,8064,7447
78.23043,2051,3387,9687,8755
78.23682,720,5723,2907,2279
78.24321,2095,3265,8852,4900
78.24321,1373,1714,4329,3875
78.26238,1036,9416,5033,9386
78.29432,1427,7009,4579,2414
78.29432,3399,5703,9253,7663
78.29432,1323,7395,7395,4047
78.29432,1405,6709,4024,2011
78.29432,747,2757,3599,2789
78.29432,2581,3827,7678,8325
78.31347,3232,8133,9038,6553
78.339005,1216,3093,4948,7429
78.339005,1474,6780,7007,2881
78.39005,2174,3153,9849,8876
78.39005,1450,8511,6129,5757
78.39005,2796,8776,9861,9175
78.40918,1005,3325,4068,1779
78.40918,1829,5609,6555,5756
78.40918,1045,2772,3264,2956
78.44743,529,8168,2363,2028
78.44743,2193,8297,9573,4510
78.44743,847,1083,3143,3751
78.492035,1280,7271,6531,4203
78.492035,1506,6836,6367,5059
78.492035,1636,4268,7411,6244
78.51752,948,7261,5422,1640
78.51752,1112,3802,4042,4526
78.51752,1086,4938,3136,4877
78.51752,3676,7035,9471,6102
78.51752,2322,4891,7003,5597
78.51752,726,5552,2602,5376
78.54935,3471,7377,7563,8143
78.54935,693,1978,2420,8760
78.54935,1249,9779,5900,7969
78.54935,1869,6576,8330,6980
78.54935,993,2356,4334,3127
78.56844,3040,7395,9644,8344
78.56844,1454,2540,4556,3451
78.58753,2297,8242,7395,7182
78.60026,1597,5184,8200,5874
78.60026,1289,7522,4209,1761
78.60026,1401,9544,7377,6108
78.63841,1949,2515,9654,4442
78.714676,2451,8036,8632,4121
78.72102,2640,7926,7471,5452
78.72102,926,9314,3587,1022
78.72102,1786,7042,5989,5357
78.74643,2916,8255,7276,6316
78.74643,1020,3228,4352,9863
78.74643,1850,2598,6515,8621
78.77182,998,1628,4095,1150
78.77182,1020,3198,3222,2169
78.77182,1502,8602,3207,8460
78.77182,954,1711,2973,2026
78.77182,924,2546,4992,9684
78.77182,1456,2080,6735,8981
78.77182,1454,7914,8344,7558
78.81624,803,9747,4554,9145
78.81624,1899,5784,5641,6303
78.84795,1500,7345,4264,2578
78.84795,3318,3170,7031,5172
78.84795,2568,8453,5682,3727
78.84795,1266,2386,5285,3296
78.854294,1249,7707,7880,9471
78.854294,2995,5174,8419,5827
78.873314,2168,3990,9023,8319
78.873314,1050,1389,4043,7968
78.873314,1638,6464,9040,6767
78.892334,3127,6970,8892,5527
78.92401,1644,8309,4917,7906
78.92401,774,9548,3209,1143
79,1212,2112,5180,2131
79,1742,8039,6952,6646
79.00633,1825,5192,7119,8543
79.00633,557,8750,2261,1436
79.00633,2421,3549,9430,6965
79.00633,1857,9263,9804,2875
79.00633,1213,6882,3214,1767
79.025314,1986,6048,9604,5484
79.025314,1472,7858,7113,3409
79.025314,2316,5902,6832,6847
79.05694,785,3263,2485,816
79.05694,1725,2848,8258,8301
79.05694,1025,8561,5410,9234
79.05694,1801,2451,7560,2411
79.05694,2365,3087,8863,4640
79.07591,2228,3927,8642,3820
79.07591,780,1135,4000,5352
79.07591,684,2774,2749,1593
79.07591,1370,6015,6855,2037
79.07591,1998,8203,9787,8925
79.101204,694,9686,2669,896
79.101204,1750,6601,8461,3638
79.12016,617,3280,3642,9785
79.12016,1161,5261,5884,2652
79.15807,2147,4987,4692,2945
79.15807,1945,7733,8947,4629
79.17702,2888,6061,9821,4904
79.20227,1378,8939,3166,9154
79.20227,1222,2127,5971,9136
79.22752,2154,1194,5599,4222
79.22752,1576,7596,6695,8638
79.22752,3004,4391,9605,7268
79.22752,2276,4720,9459,5132
79.24645,1335,2140,6339,9069
79.25907,3737,6479,7985,5893
79.25907,1367,6305,7576,7042
79.25907,1991,2940,7285,2893
79.25907,1691,3730,7382,2161
79.30952,2685,4286,7333,4803
79.30952,683,9606,3348,7588
79.30952,1029,1210,3286,1342
79.30952,1251,8386,2277,8297
79.30952,489,3983,2230,5893
79.32213,2521,6816,7164,4215
79.32213,1167,3963,6836,1313
79.32213,799,1214,2578,9072
79.397736,1569,6876,5575,8795
79.397736,1989,7734,9603,7609
79.397736,1935,6363,7123,8417
79.40403,1518,2310,8608,1973
79.40403,1434,4925,5513,3974
79.40403,2176,6278,8863,6463
79.40403,1372,8232,8607,2629
79.40403,2692,5416,8554,6664
79.40403,1588,2085,3567,3082
79.40403,1600,3434,7496,8473
79.429214,2014,7342,9434,4637
79.429214,2138,8416,9010,7055
79.429214,1104,1690,7083,8854
79.47956,2448,8835,9517,5446
79.47956,1212,4466,6394,1824
79.47956,1788,6115,5895,5897
79.51101,925,6847,4928,8228
79.51101,2421,8531,5608,8161
79.51101,1699,4772,5277,3881
79.51101,1087,2594,4975,7972
79.51101,2123,1587,6515,5795
79.51101,2501,7639,9833,8087
79.60528,2138,6212,8744,7587
79.61156,2933,8779,5482,8411
79.61156,1567,9627,8818,1857
79.624115,1073,1877,3639,3318
79.630394,648,9581,3125,6452
79.630394,1744,2116,7981,2908
79.630394,1468,3520,5473,4041
79.64923,1691,9033,8826,4708
79.64923,1785,4400,4815,4332
79.64923,1911,2577,8241,7469
79.64923,2393,3615,6496,3286
79.64923,1291,1698,5424,5358
79.69943,843,7591,3673,1442
79.70571,920,7195,3953,1221
79.70571,1012,2847,4709,6122
79.70571,980,8665,3430,2044
79.71198,485,843,1749,571
79.71198,1985,6260,6964,3366
79.71198,3773,6407,9677,8783
79.71198,2217,6131,5919,6724
79.762146,2063,8282,5619,4213
79.762146,1455,7561,6607,5541
79.81228,905,1468,2762,8547
79.81228,1669,3244,5623,2262
79.83107,1994,6969,9911,3216
79.83107,1298,7628,6792,2776
79.881165,1852,4519,6509,4573
79.9062,1650,5612,6299,5660
79.9062,518,8619,2235,8697
79.9062,1838,4443,7168,7603
79.9062,2098,5242,7037,8651
79.924965,1077,6105,5935,4426
79.924965,1807,8032,8269,3122
79.93122,2234,4725,5643,6541
79.98125,802,1041,3048,2505
79.98125,1824,8647,9828,8499
80,2559,5677,6513,8040
80,3557,2132,2741,7987
80,2145,7395,9052,7563
80,2485,8354,8478,5228
80,2629,5495,6701,4929
80,3733,7527,9513,7388
80.00625,1724,8904,8570,8767
80.00625,864,3599,4298,3496
80.024994,2281,8940,8793,8949
80.04999,2957,7452,9493,4683
80.05623,2722,4510,9799,8476
80.05623,1558,8138,7341,8677
80.05623,832,1405,2551,1613
80.05623,2188,4892,4483,3632
80.05623,3828,5515,9624,6182
80.05623,3232,6356,9134,6402
80.05623,1846,9132,3442,6496
80.06248,3219,6339,9861,7121
80.06248,1941,4149,5259,2613
80.09994,2263,9525,9100,9053
80.09994,1991,7749,8423,4586
80.11242,2169,3278,9622,2776
80.11242,1149,5978,5591,5183
80.13114,740,9854,2570,7549
80.13114,1864,7612,3789,4525
80.13114,1904,3789,9362,2982
80.1561,2032,6175,8757,6769
80.1561,3346,4703,9906,7104
80.1561,922,4926,5333,1152
80.1561,3326,5929,7550,7527
80.1561,1564,9281,6007,9314
80.1561,2274,7726,8649,7366
80.21222,885,2721,4501,1991
80.23092,1384,3935,4778,3422
80.23092,640,9867,3755,893
80.26207,1091,2796,5427,2920
80.305664,1974,5946,6465,7158
80.32434,1215,6990,5700,4168
80.36168,1685,2197,9930,4670
80.399,873,1091,2380,1357
80.411446,843,2175,2698,1080
80.411446,1717,8803,8356,4163
80.43009,1152,2161,5325,1648
80.43009,1540,1851,8504,2057
80.43009,2376,7159,8598,7153
80.44874,1373,8914,5289,8517
80.44874,2807,6360,9909,4352
80.454956,1020,1313,5254,6700
80.49844,2275,3570,4924,3868
80.50466,1282,8902,7731,5167
80.50466,1722,2856,8325,3261
80.523285,667,1670,2395,1513
80.529495,1638,4870,5170,1933
80.529495,1024,8344,5865,1740
80.60397,1128,6895,5031,3107
80.60397,3096,4135,9818,5425
80.622574,743,2187,2996,2179
80.622574,2597,6415,8213,7235
80.622574,941,7699,1580,1184
80.622574,1355,7681,6941,3560
80.622574,2717,5146,9463,7667
80.622574,999,3505,4230,8758
80.65358,1832,6957,5907,3948
80.65358,1562,9068,9149,2470
80.65358,1884,4086,8352,4784
80.65978,1849,7049,6666,7319
80.65978,1481,4213,4930,4357
80.70936,2159,3846,8137,5954
80.70936,1619,5910,6864,4921
80.70936,2781,6461,9418,4332
80.72174,2319,3850,8989,3767
80.72174,1481,2904,4347,2897
80.75271,1734,9051,8021,2945
80.77747,1488,5009,6429,6483
80.77747,1338,8576,5994,8894
80.77747,518,3152,2470,8510
80.77747,3502,5239,9901,8569
80.77747,1088,7978,6831,5478
80.77747,2692,6622,9279,6365
80.80223,2082,7845,9425,6950
80.80223,1108,2426,5493,2463
80.80223,1584,7952,6673,4914
80.80842,1635,4959,8080,8682
80.80842,831,951,1359,976
80.80842,1773,3769,7653,3448
80.919716,1753,2681,4498,8013
80.919716,965,9785,5990,5024
80.9506,1218,5181,4359,5300
80.9506,1650,6508,6317,6152
80.9506,1438,5683,5329,1804
80.9506,1390,7282,6707,6735
80.9506,2244,7939,8355,6046
80.95678,615,2897,3800,7327
80.99383,2429,8295,9937,7407
80.99383,3483,7224,8838,6296
80.99383,1179,2727,3467,5737
80.99383,2633,8085,8988,6080
80.99383,1935,3674,7244,8285
80.99383,1815,8067,9502,3502
81,2164,4296,9623,7679
81,1906,8077,5647,3468
81.00617,1173,1298,5058,9101
81.00617,2449,4758,4516,3287
81.00617,2141,5101,8483,4654
81.02469,1536,6066,7636,9312
81.02469,2170,9392,6367,7074
81.02469,1416,8024,6556,3773
81.02469,3024,4337,9909,5750
81.02469,2958,8601,7074,8467
81.02469,3160,5003,9013,6765
81.02469,1218,4759,7847,9646
81.04937,3346,3609,9034,6649
81.055534,2929,2058,6099,6955
81.09871,1498,6174,7014,5268
81.09871,2120,6065,7163,4558
81.09871,2742,6194,7767,5196
81.12336,2336,6708,9217,6596
81.154175,2267,7192,7517,5776
81.154175,2847,8284,7224,5424
81.21576,1101,1446,4130,9357
81.21576,2479,3823,8855,4183
81.21576,1055,4072,5265,4386
81.21576,2511,4910,9128,8287
81.21576,2489,6412,7855,6795
81.22192,606,9898,1560,767
81.22192,1642,5021,5809,4378
81.25269,1923,2753,3913,2186
81.25269,1831,2972,6475,8311
81.25269,1295,1485,2464,1558
81.25269,1059,8453,5685,1888
81.27115,2468,4126,9354,4299
81.27115,1482,4117,5735,4289
81.27115,1374,5385,7445,6731
81.3019,2555,8433,8524,4037
81.3019,749,9299,3180,9188
81.3019,1737,4056,5292,7116
81.3019,1085,9039,6342,9073
81.3019,651,891,2254,9526
81.32035,836,3654,4113,4317
81.32035,1566,5177,5907,5201
81.32035,2066,4892,6824,5607
81.34495,1022,6780,4606,1969
81.34495,2252,4826,7009,5632
81.34495,1820,7861,8177,3310
81.34495,2796,8132,7158,7955
81.34495,2318,6399,6779,4313
81.394104,2848,7895,9856,8611
81.394104,1218,1820,5255,8328
81.394104,472,5130,1965,5982
81.394104,1882,7499,8503,8627
81.394104,1494,5730,5472,9296
81.394104,1208,2829,4692,1578
81.394104,1652,5079,5479,4912
81.400246,2917,5817,8663,6112
81.400246,1117,8576,5186,5652
81.400246,2043,4619,7787,4651
81.41253,1569,2956,6805,2019
81.437096,1153,1987,5827,7281
81.437096,1001,5625,4570,5478
81.46779,1188,3979,6159,6012
81.49233,1276,4147,5791,5365
81.49233,2200,8777,8187,3017
81.49233,2214,3000,8023,3043
81.49233,1720,3744,5773,2393
81.49233,746,2086,3571,937
81.49847,2255,5460,9632,7627
81.5414,2508,8168,8533,5427
81.5414,1480,5825,6821,7565
81.5414,2480,6763,8398,8558
81.5414,2962,5841,6369,5645
81.5414,1056,1600,6476,4497
81.565926,1908,3274,5554,2774
81.58431,1127,3836,6026,4180
81.596565,735,7800,2944,8366
81.608826,2325,6685,8657,4761
81.608826,2767,7277,7692,5573
81.608826,3067,4731,9612,8066
81.608826,2679,7536,6616,7767
81.608826,3465,5964,8741,6063
81.61495,2272,7348,8423,7929
81.61495,1016,2292,4666,5037
81.61495,1780,2698,5894,2809
81.63332,2209,3011,7248,5197
81.63332,2025,6554,8596,5377
81.63332,1587,6479,8268,9194
81.68843,2728,5247,7826,4264
81.706795,1637,9369,6496,2449
81.7435,2313,8732,5569,4525
81.7435,1949,4604,6070,7320
81.78631,1382,2152,5229,2087
81.78631,990,5799,3559,1495
81.8352,1904,8534,4868,9535
81.8352,1732,4540,7685,4746
81.84131,693,9175,3431,729
81.84131,605,1214,2262,1324
81.84131,1697,2889,8979,2265
81.859634,2146,7953,9034,2988
81.88406,2586,6741,9266,6251
81.939,2465,6798,7751,5838
81.9878,629,9272,2501,9374
81.9878,461,552,1431,7467
82,2389,3272,7318,3113
82,2613,3479,7297,3325
82.006096,1146,1441,2588,1376
82.006096,780,1154,1290,1185
82.006096,3026,7206,9619,6031
82.006096,2124,9486,6106,3600
82.006096,1172,1816,2595,2204
82.02438,643,9035,2910,9193
82.02438,1217,9134,4367,3811
82.036575,2031,7848,5913,8049
82.036575,851,1075,1490,938
82.05486,3890,5816,9352,5684
82.05486,1518,3669,6313,4839
82.05486,1068,6640,4662,6678
82.05486,1450,8404,7736,9206
82.05486,698,7845,3835,9159
82.05486,1972,4471,7303,3869
82.073135,981,8372,4131,2697
82.073135,3449,2794,6899,8153
82.07923,780,5482,3376,5246
82.0975,2273,7633,6931,6103
82.13403,1289,7357,8346,1839
82.1523,1746,3147,6059,8679
82.1523,1050,7301,6009,5536
82.1523,1916,8712,7203,6480
82.20097,1270,1787,5422,1713
82.219215,1041,6201,4660,8186
82.219215,885,2530,3568,4625
82.219215,1863,6271,9859,5274
82.2253,1026,6357,5675,9418
82.2253,1610,2138,6030,3093
82.28001,1581,6059,4575,3423
82.28001,827,9021,3495,1800
82.29216,1763,3936,5089,2219
82.29216,1581,6543,7359,6009
82.29824,886,1522,3424,1585
82.29824,1426,8137,4490,3976
82.32861,1015,3909,3955,7911
82.36504,2377,6259,8292,3880
82.36504,1923,5044,9458,6478
82.37718,2183,6135,8436,6094
82.37718,2431,2672,5924,3758
82.37718,2661,3575,9545,8168
82.37718,1729,5579,5933,6845
82.37718,1557,3876,6077,5228
82.419655,1660,3622,5300,7164
82.419655,616,2648,3485,1523
82.46211,1629,6926,7085,9420
82.492424,1216,8858,8693,1690
82.492424,2224,9181,9892,8254
82.492424,678,4916,2441,4615
82.5409,1588,9376,8349,9488
82.5409,1682,2466,4367,2480
82.5409,790,7504,4276,7033
82.5409,1224,9027,7529,4241
82.565125,3006,9047,8181,6758
82.607506,1435,3527,6637,9454
82.607506,1585,5839,7297,8972
82.61961,1819,2811,7578,6256
82.61961,1489,8270,6539,2752
82.637764,796,9827,3409,9480
82.661964,1272,6554,4852,9381
82.68011,4101,7062,9473,5715
82.68011,2745,8489,7373,5128
82.68011,3307,6978,8975,5479
82.68011,673,3210,2539,3144
82.710335,1644,8788,7832,8751
82.73451,1276,7184,7943,4168
82.73451,2596,4797,9781,3152
82.73451,1570,1839,8469,8049
82.764725,1695,8902,8727,9441
82.764725,1567,7603,7236,4247
82.764725,1153,7761,5794,4999
82.800964,1749,1963,9685,5847
82.80701,1302,5419,6101,3249
82.85529,868,9095,4907,7802
82.85529,812,3362,3285,1838
82.85529,1520,4663,2881,4464
82.85529,1626,8251,8991,8015
82.86133,1965,3444,5712,5030
82.86133,1533,3111,7224,6488
82.8734,565,9744,2252,9384
82.8734,891,9073,6990,8145
82.8734,1049,6375,4311,1258
82.87943,1554,4702,6127,4291
82.92768,1428,4827,6969,5358
82.92768,2600,6187,7520,6694
82.96987,929,2445,4616,2058
82.96987,1257,9592,6159,7804
82.96987,2385,3697,8366,5184
82.96987,2133,4103,8678,3471
82.9759,1520,2014,2826,9490
82.9759,2088,3961,5822,4038
82.9759,2514,8321,7733,6725
83.00603,1761,9435,5862,9334
83.00603,1301,7085,4181,8510
83.00603,1781,3876,8304,7090
83.00603,845,8095,2489,1060
83.00603,1719,9742,8646,9693
83.00603,731,961,3506,4712
83.02409,2956,8002,9348,8202
83.02409,1342,4544,8006,4495
83.02409,1204,2211,5473,2051
83.02409,892,9050,3665,4612
83.0542,1097,2330,4037,3963
83.09633,1362,6688,3682,2050
83.09633,3728,5870,9933,7896
83.09633,1444,4144,5173,6655
83.09633,3110,5479,7139,4929
83.09633,1546,8329,8586,3260
83.1685,1658,8724,9199,8053
83.18654,941,9884,2666,9222
83.18654,1801,8434,7106,8390
83.18654,2231,4322,9543,7626
83.18654,1697,6429,5181,4472
83.18654,855,6281,4595,6330
83.19255,2740,3538,6255,6753
83.19255,1730,4302,8644,9177
83.198555,1385,6318,6722,6520
83.198555,3047,5050,6878,6814
83.198555,1237,6657,5917,2727
83.21658,2360,3829,8566,4645
83.23461,1031,9627,5162,9440
83.240616,2232,8142,6973,5405
83.25864,1379,9005,4670,9290
83.294655,1135,3692,6125,7709
83.294655,1967,8640,4879,9262
83.35467,1193,8940,3884,6865
83.35467,3479,5341,9631,6484
83.360664,3030,5215,9418,4498
83.360664,3278,6325,9907,6240
83.38465,2022,5789,8966,3434
83.38465,3186,7691,8723,6774
83.38465,1642,4923,5233,6546
83.40863,776,8147,2836,1769
83.43261,1244,1590,2002,5210
83.43261,2100,4588,8418,8013
83.43261,1358,4138,8364,6130
83.43261,988,5404,4288,2343
83.4386,1491,8009,5499,2350
83.450584,1457,2267,7234,9120
83.48653,833,7275,3509,7297
83.48653,967,9570,3840,1982
83.48653,2825,5950,7694,7201
83.48653,2199,4780,6355,3332
83.48653,1795,5009,7998,5648
83.48653,3017,8676,9779,5084
83.48653,3231,8891,9273,8345
83.546394,2809,4439,9899,4311
83.546394,2221,7011,9572,8884
83.546394,2591,4138,5311,8537
83.546394,1329,9498,7123,8125
83.60024,1456,2152,4786,2779
83.60024,1986,4500,7238,5791
83.60024,1448,7538,4248,7703
83.60024,1602,7130,6727,5324
83.60024,3182,5103,9121,8118
83.630135,691,1771,2715,1840
83.64807,2398,3283,7372,9169
83.677956,1463,7564,7128,8452
83.677956,1609,4007,8500,2036
83.74366,2548,3633,7394,4399
83.74366,1944,4079,7096,4808
83.773506,2235,4302,6059,3397
83.81527,1988,7134,8247,5317
83.81527,1118,7968,2933,9342
83.81527,2436,3322,7456,6878
83.81527,1606,8889,4835,7904
83.81527,3722,6588,8998,7024
83.81527,2472,8017,9735,7946
83.86298,1116,9148,4322,4357
83.86894,1657,6343,5538,8519
83.86894,817,6277,2145,5357
83.95237,2045,2561,6485,5643
84,729,3358,3334,1456
84,2611,3980,9336,4551
84.0119,2583,4409,7959,5265
84.0119,1867,5968,7412,2877
84.0238,883,7073,4799,4322
84.0238,1397,2811,4311,2596
84.05355,2514,7696,7274,3871
84.05355,1190,4500,5238,7087
84.05355,1124,4129,7034,5171
84.0595,929,4254,6200,5449
84.118965,1621,8025,8626,2692
84.14868,764,832,2889,3164
84.14868,1818,8272,9044,8552
84.14868,1416,6163,5120,1979
84.14868,2524,6444,8042,4566
84.15462,1435,2475,7757,2628
84.15462,1495,3997,7090,3487
84.17244,864,1361,2010,1465
84.17244,1240,3780,6230,1472
84.17244,1912,6606,4777,6357
84.20214,1371,6318,5578,9311
84.21401,1273,2069,3814,6199
84.21995,3878,6044,9803,7365
84.21995,1858,2644,6821,4723
84.29116,2358,4247,9670,3249
84.29116,608,9233,2608,9179
84.29116,3532,4917,9049,4635
84.29116,3174,8181,9386,4431
84.29116,2888,5602,9247,4717
84.30895,2575,4653,6110,5196
84.31489,2918,3496,7537,8699
84.31489,708,9123,3630,2045
84.34453,929,1353,4292,2083
84.38009,1359,4506,4823,3200
84.38009,913,1451,2597,1710
84.38009,1507,2611,6490,8191
84.38602,1480,4314,7908,9322
84.40379,1505,6712,8220,9331
84.40379,1435,8573,5816,8299
84.40379,1945,5611,6081,5478
84.4334,856,9321,2710,2420
84.4334,3132,7590,9362,5683
84.48077,966,5402,4148,1445
84.50444,2318,7203,8856,7831
84.50444,2648,7783,8545,6651
84.50444,1948,4044,4543,4254
84.50444,2682,7861,8305,4877
84.50444,716,9118,2938,8979
84.50444,1078,3034,5110,6131
84.50444,1524,4883,6447,4978
84.50444,3320,8394,8975,7352
84.5281,1188,2262,3527,2180
84.53402,1279,6549,8756,2827
84.53402,2753,5775,9332,7163
84.59905,2178,5462,7046,3651
84.59905,1248,2408,7279,5694
84.6286,3293,6872,8847,8874
84.646324,2336,8207,7149,8998
84.646324,760,5792,3597,3583
84.646324,1824,8742,9619,8109
84.71718,2180,7613,5578,8036
84.71718,1824,7696,7675,7202
84.71718,930,2607,2852,6803
84.723076,1727,2407,7546,3900
84.723076,1891,3061,3705,2605
84.77028,2515,3569,7383,7595
84.77028,2065,6147,6931,6447
84.811554,1268,2895,5940,6638
84.85281,2295,5904,9854,5632
84.85281,2499,6689,7722,6189
84.85281,1095,9567,3279,6239
84.8646,2795,5262,9080,7329
84.8646,1523,9481,4921,7669
84.8646,2637,5181,8228,7416
84.89994,707,8445,3859,1020
84.89994,3297,6150,8940,7754
84.89994,1641,7816,4014,2199
84.90583,2808,7814,9608,3962
84.92938,2542,8835,8344,6327
84.95882,1357,3546,4386,3366
84.97058,3241,5803,8173,7280
84.97058,1595,2345,8880,3109
85,1264,2576,4472,7861
85,2908,8106,9379,6784
85,1978,5280,6613,4739
85,662,6568,2972,3803
85.00588,1121,1318,5928,3768
85.00588,1363,4681,4766,6728
85.04117,1143,3733,6273,4813
85.04117,1261,4716,6061,6020
85.052925,1919,6925,7908,6204
85.052925,951,3200,3877,2927
85.07056,1242,1533,4949,1821
85.09406,1494,8181,6998,2348
85.09406,1642,8337,6319,5210
85.09406,2682,7189,8242,6173
85.09406,3078,6401,9538,5156
85.146935,1335,3424,6075,1860
85.146935,657,8430,2451,855
85.146935,1063,7778,4989,1258
85.146935,927,9661,5426,1325
85.146935,1631,3214,4906,3199
85.146935,1513,6271,6825,3625
85.146935,2097,7538,8215,4800
85.158676,3579,7494,8183,7561
85.2115,1004,1668,4383,9173
85.2115,944,8901,2688,2126
85.2115,1342,1884,8651,9400
85.2115,718,7127,2211,1642
85.2115,1754,2946,7778,2520
85.2115,3390,8638,7646,5807
85.23497,1708,3841,8592,8383
85.276024,1493,3277,7343,2724
85.28775,2607,5354,9833,5801
85.28775,2969,6170,8028,5955
85.28775,817,1494,4557,1150
85.32877,1286,2248,6708,5983
85.37564,502,746,2319,795
85.37564,1346,5441,5776,2365
85.42248,2548,6371,8013,6629
85.42248,1050,1462,2967,1201
85.44004,1913,4405,6629,5662
