pointDistance, pathLength, DFSVisit, BFSVisit, AStarVisit,,,,,,,,,,,,,
140.00714,1765,3274,5731,9070,,,,,,,,,,,,,
140.00714,3279,5626,6729,7041,,,,,,,,,,,,,
140.00714,2751,4082,4892,8677,,,,,,,,,,,,,
140.00714,1601,1849,2758,2339,,,,,,,,,,,,,
140.00714,1913,7861,3881,8106,,,,,,,,,,,,,
140.00714,1353,1553,2625,1620,,,,,,,,,,,,,
140.00714,1975,2485,3454,2756,,,,,,,,,,,,,
140.00714,2977,4066,9226,5368,,,,,,,,,,,,,
140.00714,1663,2860,3129,9180,,,,,,,,,,,,,
140.00714,2631,7573,5768,8639,,,,,,,,,,,,,
140.00714,1531,1737,3373,4106,,,,,,,,,,,,,
140.00714,1991,8663,3351,8815,,,,,,,,,,,,,
140.00714,2855,3491,6095,3788,,,,,,,,,,,,,
140.00714,2683,8820,8006,8694,,,,,,,,,,,,,
140.00714,2515,5369,6311,8904,,,,,,,,,,,,,
140.00714,2129,4570,5316,4417,,,,,,,,,,,,,
140.00714,3379,5508,8779,7202,,,,,,,,,,,,,
140.00714,2215,4519,7451,3818,,,,,,,,,,,,,
140.00714,1715,8651,2929,9300,,,,,,,,,,,,,
140.00714,1823,2465,4575,8422,,,,,,,,,,,,,
140.00714,1901,9097,4181,2436,,,,,,,,,,,,,
140.00714,1373,9459,2393,1753,,,,,,,,,,,,,
140.00714,4009,6952,9905,8076,,,,,,,,,,,,,
140.00714,2377,5241,5055,5898,,,,,,,,,,,,,
140.00714,1183,9922,2437,7016,,,,,,,,,,,,,
140.00714,3237,6861,8853,5633,,,,,,,,,,,,,
140.00714,1679,7812,3604,3734,,,,,,,,,,,,,
140.00714,2647,6331,7478,7000,,,,,,,,,,,,,
140.00714,3611,7573,9067,5683,,,,,,,,,,,,,
140.00714,2517,4962,6408,4702,,,,,,,,,,,,,
140.00714,3967,6748,8260,7982,,,,,,,,,,,,,
140.00714,1961,8486,4527,2643,,,,,,,,,,,,,
140.00714,1559,4506,4217,2219,,,,,,,,,,,,,
140.00714,2125,2496,4297,5708,,,,,,,,,,,,,
140.00714,2009,9250,3778,9091,,,,,,,,,,,,,
140.00714,2709,3695,6247,7410,,,,,,,,,,,,,
140.00714,3791,5673,8607,5156,,,,,,,,,,,,,
140.00714,1741,2463,3257,9326,,,,,,,,,,,,,
140.00714,2375,4108,7417,3852,,,,,,,,,,,,,
140.00714,3241,5596,6283,8201,,,,,,,,,,,,,
140.00714,3491,7815,7780,5777,,,,,,,,,,,,,
140.00714,1667,2761,3543,9059,,,,,,,,,,,,,
140.00714,2297,3071,4239,3954,,,,,,,,,,,,,
140.00714,3061,5043,6450,9077,,,,,,,,,,,,,
140.00714,1053,6348,1750,1574,,,,,,,,,,,,,
140.00714,2475,3868,4936,8146,,,,,,,,,,,,,
140.00714,3163,5393,9274,7659,,,,,,,,,,,,,
140.00714,2855,7725,7074,3802,,,,,,,,,,,,,
140.00714,2683,8724,7384,5774,,,,,,,,,,,,,
140.00714,1727,2768,5119,5426,,,,,,,,,,,,,
140.00714,2251,3379,4614,3954,,,,,,,,,,,,,
140.00714,4023,7488,9004,6602,,,,,,,,,,,,,
140.00714,3003,7286,7953,5686,,,,,,,,,,,,,
140.00714,2989,8132,5691,8449,,,,,,,,,,,,,
140.00714,1507,3395,3587,9786,,,,,,,,,,,,,
140.00714,3325,4950,9086,6073,,,,,,,,,,,,,
140.00714,1491,9230,2326,2104,,,,,,,,,,,,,
140.00714,1725,6151,5298,3205,,,,,,,,,,,,,
140.00714,2139,9306,4797,8219,,,,,,,,,,,,,
140.00714,4537,7421,9997,7682,,,,,,,,,,,,,
140.00714,3417,5116,8183,5123,,,,,,,,,,,,,
140.00714,3565,6103,9472,7536,,,,,,,,,,,,,
140.00714,2881,8359,5393,8987,,,,,,,,,,,,,
140.00714,2949,8640,7863,4926,,,,,,,,,,,,,
140.00714,1075,1202,2152,3039,,,,,,,,,,,,,
140.00714,3489,7525,9752,6927,,,,,,,,,,,,,
140.00714,2139,2727,5803,4386,,,,,,,,,,,,,
140.00714,2669,3687,7482,5545,,,,,,,,,,,,,
140.00714,1619,3289,3641,8723,,,,,,,,,,,,,
140.00714,2227,2586,3757,2863,,,,,,,,,,,,,
140.00714,1469,4569,2963,4728,,,,,,,,,,,,,
140.00714,1851,9603,3664,8758,,,,,,,,,,,,,
140.00714,2957,8785,8607,4456,,,,,,,,,,,,,
140.00714,2191,3518,5160,2977,,,,,,,,,,,,,
140.00714,2357,5399,6324,6131,,,,,,,,,,,,,
140.00714,1755,8027,4163,3162,,,,,,,,,,,,,
140.00714,1177,2974,2015,9560,,,,,,,,,,,,,
140.00714,3337,7465,8063,9126,,,,,,,,,,,,,
140.00714,3847,7803,9863,7577,,,,,,,,,,,,,
140.00714,2305,4542,5320,4511,,,,,,,,,,,,,
140.00714,2183,3348,4570,8665,,,,,,,,,,,,,
140.00714,3295,7972,6951,4144,,,,,,,,,,,,,
140.00714,3373,7244,8495,6410,,,,,,,,,,,,,
140.00714,1283,1476,2201,3564,,,,,,,,,,,,,
140.00714,1187,2263,2563,9771,,,,,,,,,,,,,
140.00714,2855,3869,7518,6743,,,,,,,,,,,,,
140.00714,2045,2448,4558,3031,,,,,,,,,,,,,
140.00714,2701,7752,6589,6551,,,,,,,,,,,,,
140.00714,1753,3454,4361,9563,,,,,,,,,,,,,
140.00714,2951,4463,7256,7089,,,,,,,,,,,,,
140.00714,3497,6081,7934,4986,,,,,,,,,,,,,
140.00714,2977,5226,6968,4065,,,,,,,,,,,,,
140.00714,3661,7851,8027,5026,,,,,,,,,,,,,
140.00714,4227,7427,9549,7373,,,,,,,,,,,,,
140.00714,2495,6276,8722,7196,,,,,,,,,,,,,
140.00714,2755,8693,9171,7724,,,,,,,,,,,,,
140.00714,2773,6011,6739,5741,,,,,,,,,,,,,
140.00714,2205,9291,5301,4081,,,,,,,,,,,,,
140.00714,3661,6527,8009,5733,,,,,,,,,,,,,
140.00714,3875,8293,7416,7785,,,,,,,,,,,,,
140.00714,2093,3643,4693,8408,,,,,,,,,,,,,
140.00714,4349,7460,9706,8304,,,,,,,,,,,,,
140.00714,3211,6796,8894,6180,,,,,,,,,,,,,
140.00714,1711,9453,2899,4210,,,,,,,,,,,,,
140.00714,2735,8301,6444,8416,,,,,,,,,,,,,
140.00714,2993,7314,5797,6327,,,,,,,,,,,,,
140.00714,2041,3067,6612,9061,,,,,,,,,,,,,
140.00714,1493,9512,2645,2187,,,,,,,,,,,,,
140.00714,3037,5344,8879,6911,,,,,,,,,,,,,
140.00714,1327,2775,2926,8706,,,,,,,,,,,,,
140.00714,1761,3842,4674,8188,,,,,,,,,,,,,
140.00714,4055,6533,9808,7093,,,,,,,,,,,,,
140.00714,1967,2499,3756,9460,,,,,,,,,,,,,
140.00714,3531,5440,9270,7415,,,,,,,,,,,,,
140.00714,1741,7250,3545,9669,,,,,,,,,,,,,
140.00714,3721,6223,9796,6989,,,,,,,,,,,,,
140.00714,2319,3856,5371,7890,,,,,,,,,,,,,
140.00714,2525,6960,5854,5470,,,,,,,,,,,,,
140.00714,2549,4150,5880,3418,,,,,,,,,,,,,
140.00714,2209,5751,6627,4530,,,,,,,,,,,,,
140.00714,3011,7629,7451,4837,,,,,,,,,,,,,
140.00714,2067,4131,6454,4080,,,,,,,,,,,,,
140.00714,2355,7867,5263,4350,,,,,,,,,,,,,
140.00714,1825,2464,3844,9267,,,,,,,,,,,,,
140.00714,3255,8411,9321,5421,,,,,,,,,,,,,
140.00714,1555,3505,3939,8012,,,,,,,,,,,,,
140.00714,3395,6059,8780,8020,,,,,,,,,,,,,
140.00714,2709,3442,4603,5513,,,,,,,,,,,,,
140.00714,2153,4869,4181,4772,,,,,,,,,,,,,
140.00714,901,2870,2306,8269,,,,,,,,,,,,,
140.00714,1417,1914,2585,9780,,,,,,,,,,,,,
140.00714,3349,6195,8057,5071,,,,,,,,,,,,,
140.00714,1229,2354,2764,1506,,,,,,,,,,,,,
140.00714,2501,3754,5403,3571,,,,,,,,,,,,,
140.00714,2757,3442,4891,3747,,,,,,,,,,,,,
140.00714,1811,9641,4173,5110,,,,,,,,,,,,,
140.00714,1645,8695,3718,2843,,,,,,,,,,,,,
140.00714,2589,8866,6712,4237,,,,,,,,,,,,,
140.00714,2663,4940,6182,3217,,,,,,,,,,,,,
140.00714,1183,9734,1957,1796,,,,,,,,,,,,,
140.00714,1761,5025,3337,4545,,,,,,,,,,,,,
140.00714,1457,4154,4750,9749,,,,,,,,,,,,,
140.00714,3351,4940,7835,8267,,,,,,,,,,,,,
140.00714,2469,3101,4733,9494,,,,,,,,,,,,,
140.00714,1455,2140,2750,9303,,,,,,,,,,,,,
140.00714,2273,3241,4664,4314,,,,,,,,,,,,,
140.00714,1997,5324,2882,5160,,,,,,,,,,,,,
140.00714,3771,7871,8613,4919,,,,,,,,,,,,,
140.00714,3847,7102,8824,5860,,,,,,,,,,,,,
140.00714,3991,5908,9543,7318,,,,,,,,,,,,,
140.00714,1455,8968,2850,2273,,,,,,,,,,,,,
140.00714,1577,8065,3346,2041,,,,,,,,,,,,,
140.00714,3687,6062,8463,6426,,,,,,,,,,,,,
140.00714,2119,5172,4499,8705,,,,,,,,,,,,,
140.00714,1291,9780,2135,9550,,,,,,,,,,,,,
140.00714,2485,6701,5393,6568,,,,,,,,,,,,,
140.00714,3515,5171,9056,7248,,,,,,,,,,,,,
140.00714,2585,4273,7258,3597,,,,,,,,,,,,,
140.00714,1407,3447,3197,8552,,,,,,,,,,,,,
140.00714,1467,3846,2017,3859,,,,,,,,,,,,,
140.00714,3123,6600,7811,8232,,,,,,,,,,,,,
140.00714,1355,9331,2597,1709,,,,,,,,,,,,,
140.00714,2339,5556,5261,7169,,,,,,,,,,,,,
140.00714,1279,1606,7737,3222,,,,,,,,,,,,,
140.00714,2025,2867,5027,2426,,,,,,,,,,,,,
140.00714,1091,1191,2069,8000,,,,,,,,,,,,,
140.00714,1199,1425,2707,7541,,,,,,,,,,,,,
140.00714,1509,5735,2681,5474,,,,,,,,,,,,,
140.00714,1693,9095,3036,2227,,,,,,,,,,,,,
140.00714,3203,6253,9129,5994,,,,,,,,,,,,,
140.00714,2313,8266,5105,5127,,,,,,,,,,,,,
140.00714,2997,5237,5945,4442,,,,,,,,,,,,,
140.00714,2319,7637,4766,8393,,,,,,,,,,,,,
140.00714,1459,6329,2834,6348,,,,,,,,,,,,,
140.00714,3031,7462,7108,4882,,,,,,,,,,,,,
140.00714,1007,6461,2762,6654,,,,,,,,,,,,,
140.00714,2935,4118,8023,7588,,,,,,,,,,,,,
140.00714,1841,2515,3648,9629,,,,,,,,,,,,,
140.00714,1873,9052,3457,9365,,,,,,,,,,,,,
140.00714,2761,4625,5336,4491,,,,,,,,,,,,,
140.00714,2627,8124,7558,8626,,,,,,,,,,,,,
140.00714,2591,8952,6325,8439,,,,,,,,,,,,,
140.00714,3735,6295,9023,6032,,,,,,,,,,,,,
140.00714,3199,8336,7663,5533,,,,,,,,,,,,,
140.00714,2415,4412,5495,7760,,,,,,,,,,,,,
140.00714,2945,6728,5575,4213,,,,,,,,,,,,,
140.00714,1439,4745,2522,9784,,,,,,,,,,,,,
140.00714,941,3545,1310,3603,,,,,,,,,,,,,
140.00714,3357,6453,9042,6468,,,,,,,,,,,,,
140.00714,1875,8029,4797,2681,,,,,,,,,,,,,
140.00714,2505,2981,5948,8849,,,,,,,,,,,,,
140.00714,1225,8912,2515,8587,,,,,,,,,,,,,
140.00714,2287,7381,5774,2585,,,,,,,,,,,,,
140.00714,3027,4939,7763,4784,,,,,,,,,,,,,
140.00714,1889,2671,4538,4175,,,,,,,,,,,,,
140.00714,1445,7153,4133,4216,,,,,,,,,,,,,
140.00714,2651,7967,5553,7915,,,,,,,,,,,,,
140.00714,2497,7131,8625,6677,,,,,,,,,,,,,
140.00714,2445,3091,4859,3108,,,,,,,,,,,,,
140.00714,1833,4897,6535,2635,,,,,,,,,,,,,
140.00714,2733,4792,9893,4752,,,,,,,,,,,,,
140.00714,2075,4242,4949,3554,,,,,,,,,,,,,
140.00714,3177,6016,9800,8410,,,,,,,,,,,,,
140.00714,1115,7150,1737,9736,,,,,,,,,,,,,
140.00714,2907,6627,9218,4674,,,,,,,,,,,,,
140.00714,2359,7791,5575,9464,,,,,,,,,,,,,
140.00714,2881,4632,8467,8329,,,,,,,,,,,,,
140.00714,3485,7909,7708,8012,,,,,,,,,,,,,
140.00714,1863,2478,4089,9509,,,,,,,,,,,,,
140.00714,1593,8672,3745,8907,,,,,,,,,,,,,
140.00714,1411,7885,2950,3003,,,,,,,,,,,,,
140.00714,2089,2792,4404,9142,,,,,,,,,,,,,
140.00714,1957,9351,3935,5017,,,,,,,,,,,,,
140.00714,2795,6054,9344,8637,,,,,,,,,,,,,
140.00714,1745,2148,2924,2379,,,,,,,,,,,,,
140.00714,1487,9125,2611,2028,,,,,,,,,,,,,
140.00714,3143,5932,9060,8960,,,,,,,,,,,,,
140.00714,2123,9393,6919,6393,,,,,,,,,,,,,
140.00714,2757,4042,7268,8808,,,,,,,,,,,,,
140.00714,3873,5810,9503,6348,,,,,,,,,,,,,
140.00714,1943,3252,3815,9535,,,,,,,,,,,,,
140.00714,1335,1851,2241,1618,,,,,,,,,,,,,
140.00714,1881,3083,3857,3197,,,,,,,,,,,,,
140.00714,2181,3856,5071,8953,,,,,,,,,,,,,
140.00714,2937,4749,7198,5454,,,,,,,,,,,,,
140.00714,2233,2834,4579,3381,,,,,,,,,,,,,
140.00714,1685,3870,2934,7757,,,,,,,,,,,,,
140.00714,1673,1924,6107,1884,,,,,,,,,,,,,
140.00714,3917,6326,9240,6363,,,,,,,,,,,,,
140.00714,3123,7857,7910,6591,,,,,,,,,,,,,
140.00714,1545,6766,3234,2158,,,,,,,,,,,,,
140.00714,3175,8145,7958,6044,,,,,,,,,,,,,
140.00714,1053,1142,1596,6475,,,,,,,,,,,,,
140.00714,2727,3769,5661,4442,,,,,,,,,,,,,
140.00714,3281,7156,8525,5618,,,,,,,,,,,,,
140.00714,1299,2008,3245,2850,,,,,,,,,,,,,
140.00714,2397,6836,6877,8832,,,,,,,,,,,,,
140.00714,3549,8924,8666,5025,,,,,,,,,,,,,
140.00714,2131,3944,5148,3447,,,,,,,,,,,,,
140.00714,1593,1902,2790,9700,,,,,,,,,,,,,
140.00714,2243,3920,4103,2573,,,,,,,,,,,,,
140.00714,2009,6326,9113,8052,,,,,,,,,,,,,
140.00714,3609,8253,8580,7536,,,,,,,,,,,,,
140.00714,1969,9343,3384,7244,,,,,,,,,,,,,
140.00714,2329,3099,5432,2823,,,,,,,,,,,,,
140.00714,2043,2360,6292,7198,,,,,,,,,,,,,
140.00714,1899,9599,3497,6849,,,,,,,,,,,,,
140.00714,2013,3336,4474,2959,,,,,,,,,,,,,
140.00714,3263,5679,7567,4156,,,,,,,,,,,,,
140.00714,2989,4859,7886,7624,,,,,,,,,,,,,
140.00714,4171,6790,9996,8589,,,,,,,,,,,,,
140.00714,2949,3914,6996,5214,,,,,,,,,,,,,
140.00714,2245,5564,4145,9195,,,,,,,,,,,,,
140.00714,1371,2550,2458,9439,,,,,,,,,,,,,
140.00714,1913,9034,4453,3086,,,,,,,,,,,,,
140.00714,1475,9458,3601,1954,,,,,,,,,,,,,
140.00714,3417,6800,9503,7266,,,,,,,,,,,,,
140.00714,2949,9413,5605,5283,,,,,,,,,,,,,
140.00714,2051,9527,4067,3918,,,,,,,,,,,,,
140.00714,2757,3752,6649,3988,,,,,,,,,,,,,
140.00714,1911,2359,2974,5711,,,,,,,,,,,,,
140.00714,3019,4859,7935,4385,,,,,,,,,,,,,
140.00714,2379,3349,4736,3484,,,,,,,,,,,,,
140.00714,1701,1942,3850,6158,,,,,,,,,,,,,
140.00714,2593,9213,6360,4204,,,,,,,,,,,,,
140.00714,1329,1824,3074,1762,,,,,,,,,,,,,
140.00714,3029,8516,7627,6090,,,,,,,,,,,,,
140.00714,1337,1648,2183,1833,,,,,,,,,,,,,
140.00714,1523,2835,9143,8775,,,,,,,,,,,,,
140.00714,3421,5794,8310,8583,,,,,,,,,,,,,
140.00714,1813,8929,3566,2882,,,,,,,,,,,,,
140.00714,3697,5590,7912,5677,,,,,,,,,,,,,
140.00714,1701,9583,3101,2053,,,,,,,,,,,,,
140.00714,3565,5924,9981,7732,,,,,,,,,,,,,
140.00714,1605,1790,2882,1836,,,,,,,,,,,,,
140.00714,1467,9571,8090,1777,,,,,,,,,,,,,
140.00714,3481,6469,8884,7480,,,,,,,,,,,,,
140.00714,3653,7260,8148,8105,,,,,,,,,,,,,
140.00714,2733,8398,9253,7674,,,,,,,,,,,,,
140.00714,1419,2623,3390,7553,,,,,,,,,,,,,
140.00714,1905,2899,3920,2664,,,,,,,,,,,,,
140.00714,3409,6878,9610,5595,,,,,,,,,,,,,
140.00714,1619,8671,3370,9581,,,,,,,,,,,,,
140.00714,1985,2671,3562,2728,,,,,,,,,,,,,
140.00714,2811,4353,6931,4275,,,,,,,,,,,,,
140.00714,3611,8194,8351,8795,,,,,,,,,,,,,
140.00714,1807,2322,3955,8512,,,,,,,,,,,,,
140.00714,1189,9006,2436,1985,,,,,,,,,,,,,
140.00714,2373,6856,5386,6253,,,,,,,,,,,,,
140.00714,2951,4960,6840,5523,,,,,,,,,,,,,
140.00714,1169,8721,2515,1310,,,,,,,,,,,,,
140.00714,2163,1667,4711,8211,,,,,,,,,,,,,
140.00714,2847,4132,5803,8636,,,,,,,,,,,,,
140.00714,3097,7181,8192,5219,,,,,,,,,,,,,
140.00714,1781,7801,9492,3067,,,,,,,,,,,,,
140.00714,2209,3359,4585,3775,,,,,,,,,,,,,
140.00714,3647,7732,9291,7131,,,,,,,,,,,,,
140.00714,1215,1409,8264,1637,,,,,,,,,,,,,
140.00714,1559,2025,3212,2584,,,,,,,,,,,,,
140.00714,3621,4879,8214,5334,,,,,,,,,,,,,
140.00714,3331,7577,8545,5457,,,,,,,,,,,,,
140.00714,2419,8934,4908,6003,,,,,,,,,,,,,
140.00714,2195,3104,3973,3019,,,,,,,,,,,,,
140.00714,3423,4577,9896,8880,,,,,,,,,,,,,
140.00714,1285,9148,2488,2026,,,,,,,,,,,,,
140.00714,3071,4580,6887,5531,,,,,,,,,,,,,
140.00714,2323,6969,4410,6877,,,,,,,,,,,,,
140.00714,2165,4011,5469,9603,,,,,,,,,,,,,
140.00714,1649,8841,3191,2534,,,,,,,,,,,,,
140.00714,2507,3391,6726,5375,,,,,,,,,,,,,
140.00714,4031,8393,9820,7978,,,,,,,,,,,,,
140.00714,1345,5164,2052,5468,,,,,,,,,,,,,
140.00714,4061,7781,8970,6758,,,,,,,,,,,,,
140.00714,1785,3162,3560,9004,,,,,,,,,,,,,
140.00714,1423,9550,9926,2603,,,,,,,,,,,,,
140.00714,2243,9413,3765,9336,,,,,,,,,,,,,
140.00714,3079,5369,7315,5507,,,,,,,,,,,,,
140.00714,1719,5077,3745,3284,,,,,,,,,,,,,
140.00714,2257,3873,4701,4516,,,,,,,,,,,,,
140.00714,1307,2085,2344,3380,,,,,,,,,,,,,
140.00714,2091,2855,3997,2904,,,,,,,,,,,,,
140.00714,3635,7974,9491,6300,,,,,,,,,,,,,
140.00714,2607,5457,5632,5765,,,,,,,,,,,,,
140.00714,4151,7178,9960,6096,,,,,,,,,,,,,
140.00714,2947,5098,6098,4781,,,,,,,,,,,,,
140.00714,1515,6786,3078,6758,,,,,,,,,,,,,
140.00714,1737,7167,4710,4457,,,,,,,,,,,,,
140.00714,1189,1340,1795,7284,,,,,,,,,,,,,
140.00714,2885,9073,6283,7704,,,,,,,,,,,,,
140.00714,1925,5306,3338,2282,,,,,,,,,,,,,
140.00714,2847,6192,7626,3530,,,,,,,,,,,,,
140.00714,2109,9084,4585,3027,,,,,,,,,,,,,
140.00714,3633,8359,4635,5433,,,,,,,,,,,,,
140.00714,2195,8841,4406,8325,,,,,,,,,,,,,
140.00714,3175,5674,8645,5848,,,,,,,,,,,,,
140.00714,2649,7475,7450,7578,,,,,,,,,,,,,
140.00714,3145,8242,8555,8181,,,,,,,,,,,,,
140.00714,1453,1782,2679,3746,,,,,,,,,,,,,
140.00714,2267,8488,4683,3432,,,,,,,,,,,,,
140.00714,2893,9371,5893,4887,,,,,,,,,,,,,
140.00714,3463,8044,9997,6823,,,,,,,,,,,,,
140.00714,2155,2749,5382,4754,,,,,,,,,,,,,
140.00714,2251,4210,5113,8234,,,,,,,,,,,,,
140.00714,3859,8812,9113,6885,,,,,,,,,,,,,
140.00714,3831,6664,8820,6180,,,,,,,,,,,,,
140.00714,1771,2575,8116,8593,,,,,,,,,,,,,
140.00714,1583,7264,4209,9339,,,,,,,,,,,,,
140.00714,2839,7557,6779,5239,,,,,,,,,,,,,
140.00714,1569,9537,2714,1782,,,,,,,,,,,,,
140.00714,3177,5825,9204,6007,,,,,,,,,,,,,
140.00714,1171,9773,1777,1359,,,,,,,,,,,,,
140.00714,1779,8997,3920,4996,,,,,,,,,,,,,
140.00714,4467,7227,9712,7421,,,,,,,,,,,,,
140.00714,3825,7281,9665,7437,,,,,,,,,,,,,
140.00714,3341,7506,6543,8562,,,,,,,,,,,,,
140.00714,1435,3101,3447,8990,,,,,,,,,,,,,
140.00714,2635,4839,5969,4211,,,,,,,,,,,,,
140.00714,3275,5883,7508,7536,,,,,,,,,,,,,
140.00714,3535,5868,9066,5646,,,,,,,,,,,,,
140.00714,2731,4577,6211,7292,,,,,,,,,,,,,
140.00714,3731,7809,9981,6383,,,,,,,,,,,,,
140.00714,1529,2011,2818,9642,,,,,,,,,,,,,
140.00714,3757,5719,8180,7336,,,,,,,,,,,,,
140.00714,1907,5994,5144,5796,,,,,,,,,,,,,
140.00714,3161,4544,7466,4628,,,,,,,,,,,,,
140.00714,3091,5740,9188,6205,,,,,,,,,,,,,
140.00714,2301,6085,8047,9449,,,,,,,,,,,,,
140.00714,3211,6336,6859,7621,,,,,,,,,,,,,
140.00714,2781,3944,5505,3718,,,,,,,,,,,,,
140.00714,1257,1423,1690,9799,,,,,,,,,,,,,
140.00714,1267,9380,3073,1739,,,,,,,,,,,,,
140.00714,1929,3689,3561,3777,,,,,,,,,,,,,
140.00714,1179,4504,1739,6723,,,,,,,,,,,,,
140.00714,3371,5272,9420,8647,,,,,,,,,,,,,
140.00714,2029,8820,4284,9454,,,,,,,,,,,,,
140.00714,3013,7138,6218,7065,,,,,,,,,,,,,
140.00714,2189,7827,5621,4366,,,,,,,,,,,,,
140.00714,1557,1888,2572,3587,,,,,,,,,,,,,
140.00714,2143,3386,4451,3782,,,,,,,,,,,,,
140.00714,3489,8552,8972,5736,,,,,,,,,,,,,
140.00714,2069,3652,4439,2900,,,,,,,,,,,,,
140.00714,2021,3427,4723,8927,,,,,,,,,,,,,
140.00714,1193,3270,5581,8336,,,,,,,,,,,,,
140.00714,2357,9341,5340,9386,,,,,,,,,,,,,
140.00714,2153,2651,3961,9133,,,,,,,,,,,,,
140.00714,1383,9655,3984,3152,,,,,,,,,,,,,
140.00714,3051,7307,6752,8907,,,,,,,,,,,,,
140.00714,1749,7044,3571,2359,,,,,,,,,,,,,
140.00714,2515,6028,7469,5586,,,,,,,,,,,,,
140.00714,3083,6963,9667,7117,,,,,,,,,,,,,
140.00714,1557,7447,4948,6735,,,,,,,,,,,,,
140.00714,2577,2777,7273,3633,,,,,,,,,,,,,
140.00714,1045,4609,1507,4657,,,,,,,,,,,,,
140.00714,1567,3091,3550,2304,,,,,,,,,,,,,
140.00714,1547,6930,3684,4976,,,,,,,,,,,,,
140.00714,1019,9669,1860,1405,,,,,,,,,,,,,
140.00714,1153,3720,1801,1390,,,,,,,,,,,,,
140.00714,3717,6055,9526,7579,,,,,,,,,,,,,
140.00714,2453,6879,4795,6903,,,,,,,,,,,,,
140.00714,3095,8078,6997,4379,,,,,,,,,,,,,
140.00714,1933,7937,4667,7632,,,,,,,,,,,,,
140.00714,3543,4929,9927,4838,,,,,,,,,,,,,
140.00714,1531,1795,3807,8768,,,,,,,,,,,,,
140.00714,2467,4889,5930,5045,,,,,,,,,,,,,
140.00714,1591,7021,4850,2932,,,,,,,,,,,,,
140.00714,3197,6578,8837,7556,,,,,,,,,,,,,
140.00714,2881,6783,7322,9195,,,,,,,,,,,,,
140.00714,3633,5717,6869,5555,,,,,,,,,,,,,
140.00714,2169,8901,3882,9438,,,,,,,,,,,,,
140.00714,2059,9010,6146,8111,,,,,,,,,,,,,
140.00714,2287,5121,4047,5109,,,,,,,,,,,,,
140.00714,2697,8838,5751,8831,,,,,,,,,,,,,
140.00714,2287,2608,3986,4789,,,,,,,,,,,,,
140.00714,3641,9034,9762,5152,,,,,,,,,,,,,
140.00714,3285,5128,6661,4334,,,,,,,,,,,,,
140.00714,3803,7035,9281,7293,,,,,,,,,,,,,
140.00714,2511,4415,5894,4208,,,,,,,,,,,,,
140.00714,1165,8613,8625,9679,,,,,,,,,,,,,
140.00714,3699,5757,8459,6990,,,,,,,,,,,,,
140.00714,1739,2284,3907,9654,,,,,,,,,,,,,
140.00714,1693,9288,2892,2134,,,,,,,,,,,,,
140.00714,2633,6372,6184,6258,,,,,,,,,,,,,
140.00714,2773,4434,6476,5168,,,,,,,,,,,,,
140.00714,1785,5826,2952,9727,,,,,,,,,,,,,
140.00714,3735,6137,8272,7129,,,,,,,,,,,,,
140.00714,3593,7325,7416,5726,,,,,,,,,,,,,
140.00714,3183,5529,7095,5240,,,,,,,,,,,,,
140.00714,2383,9102,6628,8790,,,,,,,,,,,,,
140.00714,3441,7442,8102,7289,,,,,,,,,,,,,
140.00714,1435,9598,3518,1844,,,,,,,,,,,,,
140.00714,2597,8829,5338,3863,,,,,,,,,,,,,
140.00714,3773,7734,9857,4758,,,,,,,,,,,,,
140.00714,2287,3661,4558,3685,,,,,,,,,,,,,
140.00714,1683,6204,5543,5493,,,,,,,,,,,,,
140.00714,3249,5204,6878,9278,,,,,,,,,,,,,
140.00714,1333,6287,1825,6354,,,,,,,,,,,,,
140.00714,1315,7723,6904,8888,,,,,,,,,,,,,
140.00714,3539,5057,8548,5440,,,,,,,,,,,,,
140.00714,3061,4136,9411,6388,,,,,,,,,,,,,
140.00714,1979,9603,4742,8338,,,,,,,,,,,,,
140.00714,3049,5317,7229,8591,,,,,,,,,,,,,
140.00714,1233,3647,3896,1848,,,,,,,,,,,,,
140.00714,2313,4138,4808,2862,,,,,,,,,,,,,
140.00714,2379,6783,8432,6366,,,,,,,,,,,,,
140.00714,2701,8933,7039,3586,,,,,,,,,,,,,
140.00714,2137,3564,4364,7899,,,,,,,,,,,,,
140.00714,1007,2150,5740,5746,,,,,,,,,,,,,
140.00714,3891,5768,9205,6094,,,,,,,,,,,,,
140.00714,1909,7602,4625,2888,,,,,,,,,,,,,
140.00714,1123,9755,1805,6942,,,,,,,,,,,,,
140.00714,2833,9079,5294,8690,,,,,,,,,,,,,
140.00714,1323,9350,2303,9619,,,,,,,,,,,,,
140.00714,1597,2977,4686,8986,,,,,,,,,,,,,
140.00714,1057,9814,1524,7597,,,,,,,,,,,,,
140.00714,1753,4645,4062,5675,,,,,,,,,,,,,
140.00714,2493,3276,5305,4126,,,,,,,,,,,,,
140.00714,1223,7978,3598,1596,,,,,,,,,,,,,
140.00714,1351,1508,2283,1687,,,,,,,,,,,,,
140.00714,1893,4702,5730,9078,,,,,,,,,,,,,
140.00714,2335,4310,7592,2985,,,,,,,,,,,,,
140.00714,1685,2437,3383,3270,,,,,,,,,,,,,
140.00714,2817,8907,7710,3841,,,,,,,,,,,,,
140.00714,1819,2387,3860,8619,,,,,,,,,,,,,
140.00714,1119,2834,1742,1519,,,,,,,,,,,,,
140.00714,3081,5477,6883,8762,,,,,,,,,,,,,
